FOLIO,full_address,zip_code,n_roof_permits,last_roof_permit_date,LastRoofYear,roof_age,roof_confidence,n_violations,has_unsafe_viol,n_roof_contractors_zip
3040320170300,"7658 SW 105 PL, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2024-07-23 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3079080370040,"29711 SW 164 CT, UNINCORPORATED COUNTY, FL 33033",33033.0,1.0,2024-08-08 00:00:00+00:00,2024.0,2.0,0.9,,0,10.0
3059330140050,"14744 SW 177 TER, UNINCORPORATED COUNTY, FL 33187",33187.0,2.0,2024-02-29 00:00:00+00:00,2024.0,2.0,0.9,,0,15.0
3021360140410,"421 NW 104 TER, UNINCORPORATED COUNTY, FL 33150",33150.0,2.0,2024-04-01 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3040130061340,"6557 SW 28 ST, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2025-08-08 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,24.0
3040150121550,"8430 SW 32 ST, UNINCORPORATED COUNTY, FL 33155",33155.0,2.0,2025-04-29 00:00:00+00:00,2025.0,1.0,0.9,3.0,0,24.0
3059120140640,"11821 SW 125 CT, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-02-15 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3021270070580,"1810 NW 129 TER, UNINCORPORATED COUNTY, FL 33167",33167.0,1.0,2024-02-04 00:00:00+00:00,2024.0,2.0,0.9,,0,1.0
3059030160360,"14433 SW 95 TER, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-03-07 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3060070100280,"20121 SW 111 AVE, UNINCORPORATED COUNTY, FL 33189",33189.0,1.0,2025-09-23 00:00:00+00:00,2025.0,1.0,0.9,,0,15.0
3059110170520,"13584 SW 114 TER, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2025-05-30 00:00:00+00:00,2025.0,1.0,0.9,,0,22.0
3040300160040,"6516 SW 113 CT, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2024-05-03 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,4.0
3021070055100,"5425 NW 173 DR, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2024-03-15 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3059200111050,"16145 SW 136 TER, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2025-10-31 00:00:00+00:00,2025.0,1.0,0.9,,0,17.0
3021240040200,"230 NW 146 ST, UNINCORPORATED COUNTY, FL 33168",33168.0,1.0,2024-05-14 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,14.0
3059240020910,"12755 SW 150 LN, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-10-04 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3069010011610,"12301 SW 190 TER, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2024-10-23 00:00:00+00:00,2024.0,2.0,0.9,,0,12.0
3041310192472,"7925 SW 53 PL, UNINCORPORATED COUNTY, FL 33143",33143.0,1.0,2025-01-16 00:00:00+00:00,2025.0,1.0,0.9,,0,4.0
3049020240860,"329 SW 136 PL, UNINCORPORATED COUNTY, FL 33184",33184.0,1.0,2024-04-19 00:00:00+00:00,2024.0,2.0,0.9,,0,2.0
3020120052590,"6119 NW 171 ST, UNINCORPORATED COUNTY, FL 33015",33015.0,2.0,2024-07-02 00:00:00+00:00,2024.0,2.0,0.9,,0,17.0
3022200020850,"1341 NE 149 ST, UNINCORPORATED COUNTY, FL 33161",33161.0,1.0,2023-12-19 00:00:00+00:00,2023.0,3.0,0.9,,0,7.0
3021230340010,"14295 NW 14 DR, UNINCORPORATED COUNTY, FL 33167",33167.0,2.0,2025-07-25 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,1.0
3049230280600,"13296 SW 54 TER, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2023-12-03 00:00:00+00:00,2023.0,3.0,0.9,,0,9.0
3040160071190,"3720 SW 87 PL, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-07-12 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,18.0
3012330550040,"2341 NE 211 ST, UNINCORPORATED COUNTY, FL 33180",33180.0,1.0,2025-07-17 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3050200211180,"14064 SW 104 CT, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-10-29 00:00:00+00:00,2024.0,2.0,0.9,,0,19.0
3020090082370,"9107 NW 182 TER, UNINCORPORATED COUNTY, FL 33018",33018.0,1.0,2025-07-01 00:00:00+00:00,2025.0,1.0,0.9,,0,15.0
3049110030460,"2511 SW 129 AVE, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2024-10-15 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3020100090060,"8401 NW 172 ST, UNINCORPORATED COUNTY, FL 33015",33015.0,1.0,2024-03-25 00:00:00+00:00,2024.0,2.0,0.9,,0,17.0
3049020310070,"410 SW 128 AVE, UNINCORPORATED COUNTY, FL 33184",33184.0,1.0,2025-05-28 00:00:00+00:00,2025.0,1.0,0.9,,0,2.0
3021060160820,"19269 NW 52 PL, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2024-02-16 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3021270082040,"1710 NW 124 TER, UNINCORPORATED COUNTY, FL 33167",33167.0,2.0,2024-07-25 00:00:00+00:00,2024.0,2.0,0.9,,0,1.0
3059020030760,"10314 SW 130 CT, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2025-02-20 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,22.0
3031100571170,"2169 NW 80 ST, UNINCORPORATED COUNTY, FL 33147",33147.0,2.0,2024-04-11 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,4.0
3049230130570,"4322 SW 127 PL, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2025-01-30 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3031020022000,"1441 NW 91 ST, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2024-10-23 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3040160190350,"2914 SW 92 CT, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-01-16 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3040150052680,"3130 SW 81 AVE, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2025-04-02 00:00:00+00:00,2025.0,1.0,0.9,,0,24.0
3069250040360,"12324 SW 254 TER, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2025-07-03 00:00:00+00:00,2025.0,1.0,0.9,,0,8.0
3069270400990,"14500 SW 260 ST, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2024-07-23 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3012310181920,"1026 NE 202 LN, UNINCORPORATED COUNTY, FL 33179",33179.0,1.0,2025-10-20 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3050320001021,"10285 SW 180 ST, UNINCORPORATED COUNTY, FL 33157",33157.0,1.0,2024-07-12 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,21.0
3021250241120,"12900 NW 1 AVE, UNINCORPORATED COUNTY, FL 33168",33168.0,1.0,2024-08-27 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,14.0
3050290140300,"10520 SW 160 ST, UNINCORPORATED COUNTY, FL 33157",33157.0,1.0,2025-03-06 00:00:00+00:00,2025.0,1.0,0.9,,0,21.0
3031160020080,"3041 NW 70 TER, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2024-01-10 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3060190090670,"11626 SW 245 TER, UNINCORPORATED COUNTY, FL 33032",33032.0,2.0,2024-07-22 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3021070062170,"17230 NW 52 AVE, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2025-04-08 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3031120230600,"427 NW 82 ST, UNINCORPORATED COUNTY, FL 33150",33150.0,1.0,2024-03-25 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3040110280070,"1650 SW 71 PL, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2025-04-23 00:00:00+00:00,2025.0,1.0,0.9,,0,24.0
3049280041000,"14913 SW 67 LN, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2023-12-18 00:00:00+00:00,2023.0,3.0,0.9,1.0,0,5.0
3021060032400,"5020 NW 187 ST, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2024-04-24 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3049090010660,"2249 SW 148 CT, UNINCORPORATED COUNTY, FL 33185",33185.0,1.0,2025-11-05 00:00:00+00:00,2025.0,1.0,0.9,,0,3.0
3031090061420,"3110 NW 86 ST, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2024-04-23 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3040110090821,"6860 SW 15 ST, UNINCORPORATED COUNTY, FL 33144",33144.0,1.0,2024-07-30 00:00:00+00:00,2024.0,2.0,0.9,,0,7.0
3069010410470,"12488 SW 199 TER, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2024-04-09 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,12.0
3050070041310,"10944 SW 119 ST, UNINCORPORATED COUNTY, FL 33176",33176.0,2.0,2025-08-22 00:00:00+00:00,2025.0,1.0,0.9,,0,19.0
3040160180890,"9541 SW 25 DR, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-05-17 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3021240000141,"50 NE 146 ST, UNINCORPORATED COUNTY, FL 33161",33161.0,1.0,2024-07-23 00:00:00+00:00,2024.0,2.0,0.9,,0,7.0
3050320100291,"10380 SW 173 ST, UNINCORPORATED COUNTY, FL 33157",33157.0,1.0,2023-12-19 00:00:00+00:00,2023.0,3.0,0.9,,0,21.0
3040190080290,"11070 SW 50 TER, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2025-01-06 00:00:00+00:00,2025.0,1.0,0.9,,0,18.0
3021350020390,"730 NW 114 ST, UNINCORPORATED COUNTY, FL 33168",33168.0,1.0,2024-06-26 00:00:00+00:00,2024.0,2.0,0.9,,0,14.0
3040110080790,"6731 SW 13 ST, UNINCORPORATED COUNTY, FL 33144",33144.0,1.0,2024-07-23 00:00:00+00:00,2024.0,2.0,0.9,,0,7.0
3059030330570,"13859 SW 101 LN, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-03-26 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3040160072461,"3530 SW 88 PL, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2025-09-12 00:00:00+00:00,2025.0,1.0,0.9,,0,18.0
3021060090780,"4961 NW 198 ST, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2025-06-05 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,9.0
3039510040850,"679 NW 123 PL, UNINCORPORATED COUNTY, FL 33182",33182.0,1.0,2025-04-15 00:00:00+00:00,2025.0,1.0,0.9,,0,6.0
3059050060560,"9501 SW 165 CT, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2025-07-16 00:00:00+00:00,2025.0,1.0,0.9,,0,17.0
3031150170580,"6965 NW 21 CT, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2025-05-28 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,4.0
3049260610600,"6149 SW 128 PL, UNINCORPORATED COUNTY, FL 33183",33183.0,1.0,2025-09-09 00:00:00+00:00,2025.0,1.0,0.9,,0,11.0
3031150210050,"1936 NW 68 TER, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2025-06-03 00:00:00+00:00,2025.0,1.0,0.9,9.0,1,4.0
3049100730060,"1001 SW 142 CT, UNINCORPORATED COUNTY, FL 33184",33184.0,1.0,2025-05-15 00:00:00+00:00,2025.0,1.0,0.9,,0,2.0
3049230350040,"5541 SW 136 CT, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2025-11-24 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3021010110130,"19341 NE 1 PL, UNINCORPORATED COUNTY, FL 33179",33179.0,1.0,2024-11-25 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3040040420020,"9460 SW 5 LN, UNINCORPORATED COUNTY, FL 33174",33174.0,1.0,2024-03-06 00:00:00+00:00,2024.0,2.0,0.9,,0,5.0
3021270140050,"1940 NW 135 ST, UNINCORPORATED COUNTY, FL 33167",33167.0,1.0,2025-07-15 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,1.0
3020010032930,"6275 NW 199 TER, UNINCORPORATED COUNTY, FL 33015",33015.0,1.0,2024-03-21 00:00:00+00:00,2024.0,2.0,0.9,,0,17.0
3079070030070,"30320 SW 172 CT, UNINCORPORATED COUNTY, FL 33030",33030.0,1.0,2024-06-11 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3041080250080,"4298 SW 9 TER, UNINCORPORATED COUNTY, FL 33134",33134.0,1.0,2024-02-19 00:00:00+00:00,2024.0,2.0,0.9,,0,11.0
3021070054370,"17401 NW 52 PL, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2025-03-23 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,9.0
3050080070360,"10301 SW 114 ST, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-01-12 00:00:00+00:00,2024.0,2.0,0.9,,0,19.0
3060300013006,"25454 SW 108 AVE, UNINCORPORATED COUNTY, FL 33032",33032.0,2.0,2024-12-11 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3040090080480,"1301 SW 91 AVE, UNINCORPORATED COUNTY, FL 33174",33174.0,1.0,2025-09-29 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3040280070350,"6020 SW 93 AVE, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2024-12-13 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3040160022778,"9140 SW 36 ST, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2025-04-03 00:00:00+00:00,2025.0,1.0,0.9,,0,18.0
3040220210020,"4625 SW 82 PL, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2024-01-03 00:00:00+00:00,2024.0,2.0,0.9,,0,24.0
3050320001350,"10370 SW 180 ST, UNINCORPORATED COUNTY, FL 33157",33157.0,1.0,2024-02-23 00:00:00+00:00,2024.0,2.0,0.9,,0,21.0
3040110081700,"6768 SW 14 ST, UNINCORPORATED COUNTY, FL 33144",33144.0,1.0,2025-07-08 00:00:00+00:00,2025.0,1.0,0.9,,0,7.0
3078140020170,"32140 SW 195 AVE, UNINCORPORATED COUNTY, FL 33030",33030.0,1.0,2024-04-12 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3049290100120,"16230 SW 67 TER, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2025-07-22 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3022040240120,"2350 NE 192 ST, UNINCORPORATED COUNTY, FL 33180",33180.0,1.0,2025-04-04 00:00:00+00:00,2025.0,1.0,0.9,3.0,0,5.0
3049130041170,"12250 SW 38 ST, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2024-07-01 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3079060100780,"29171 SW 167 CT, UNINCORPORATED COUNTY, FL 33030",33030.0,1.0,2024-03-04 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3049220062630,"5408 SW 140 CT, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2024-04-11 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3040150181100,"7731 SW 32 ST, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2024-02-23 00:00:00+00:00,2024.0,2.0,0.9,,0,24.0
3020120030540,"17324 NW 61 CT, UNINCORPORATED COUNTY, FL 33015",33015.0,2.0,2025-07-02 00:00:00+00:00,2025.0,1.0,0.9,,0,17.0
3049020040290,"13414 SW 1 TER, UNINCORPORATED COUNTY, FL 33184",33184.0,1.0,2025-06-11 00:00:00+00:00,2025.0,1.0,0.9,,0,2.0
3040110190580,"6820 SW 21 ST, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2024-12-13 00:00:00+00:00,2024.0,2.0,0.9,,0,24.0
3021340090230,"2101 NW 105 TER, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2024-11-21 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3069120300250,"12222 SW 205 TER, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2025-01-16 00:00:00+00:00,2025.0,1.0,0.9,,0,12.0
3021070034680,"17521 NW 49 AVE, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2025-03-22 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,9.0
3012330260110,"2320 NE 202 ST, UNINCORPORATED COUNTY, FL 33180",33180.0,2.0,2024-02-13 00:00:00+00:00,2024.0,2.0,0.9,,0,5.0
3039510040300,"695 NW 126 CT, UNINCORPORATED COUNTY, FL 33182",33182.0,1.0,2024-06-07 00:00:00+00:00,2024.0,2.0,0.9,,0,6.0
3040030015200,"501 SW 79 AVE, UNINCORPORATED COUNTY, FL 33144",33144.0,1.0,2024-11-05 00:00:00+00:00,2024.0,2.0,0.9,,0,7.0
3049320160210,"8243 SW 160 AVE, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2025-03-31 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3040350190100,"7975 SW 74 PL, UNINCORPORATED COUNTY, FL 33143",33143.0,1.0,2023-12-11 00:00:00+00:00,2023.0,3.0,0.9,,0,4.0
3068250000611,"17820 SW 248 ST, UNINCORPORATED COUNTY, FL 33031",33031.0,1.0,2024-11-26 00:00:00+00:00,2024.0,2.0,0.9,3.0,0,3.0
3022070210380,"17531 NE 7 PL, UNINCORPORATED COUNTY, FL 33162",33162.0,1.0,2025-01-17 00:00:00+00:00,2025.0,1.0,0.9,,0,2.0
3079090030610,"15260 SW 299 ST, UNINCORPORATED COUNTY, FL 33033",33033.0,1.0,2024-04-19 00:00:00+00:00,2024.0,2.0,0.9,,0,10.0
3021070033530,"5110 NW 178 TER, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2023-12-01 00:00:00+00:00,2023.0,3.0,0.9,,0,9.0
3031220524960,"1940 NW 51 TER, UNINCORPORATED COUNTY, FL 33142",33142.0,1.0,2024-04-15 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,6.0
3050300060050,"16111 SW 109 AVE, UNINCORPORATED COUNTY, FL 33157",33157.0,1.0,2024-01-30 00:00:00+00:00,2024.0,2.0,0.9,,0,21.0
3059270251200,"16155 SW 137 CT, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2024-08-16 00:00:00+00:00,2024.0,2.0,0.9,,0,12.0
3049280021600,"6912 SW 148 AVE, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2025-07-05 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3012330490030,"1909 S OAK HAVEN CIR, UNINCORPORATED COUNTY, FL 33179",33179.0,1.0,2025-08-26 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3050210060050,"14781 SW 94 AVE, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-04-15 00:00:00+00:00,2024.0,2.0,0.9,,0,19.0
3049280031110,"15295 SW 69 TER, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2023-12-12 00:00:00+00:00,2023.0,3.0,0.9,,0,5.0
3021270010920,"12230 NW 20 AVE, UNINCORPORATED COUNTY, FL 33167",33167.0,1.0,2025-05-15 00:00:00+00:00,2025.0,1.0,0.9,,0,1.0
3059130210810,"12563 SW 119 PL, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-01-26 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3049020070500,"215 NW 136 CT, UNINCORPORATED COUNTY, FL 33182",33182.0,1.0,2024-11-12 00:00:00+00:00,2024.0,2.0,0.9,2.0,0,6.0
3068360010228,"18500 SW 266 ST, UNINCORPORATED COUNTY, FL 33031",33031.0,1.0,2024-04-08 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,3.0
3049020240480,"138 SW 136 PL, UNINCORPORATED COUNTY, FL 33184",33184.0,2.0,2024-03-05 00:00:00+00:00,2024.0,2.0,0.9,,0,2.0
3040220130240,"8630 SW 44 ST, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2025-06-26 00:00:00+00:00,2025.0,1.0,0.9,,0,24.0
3059110250300,"11942 SW 132 CT, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-12-10 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3021270070130,"13000 NW 20 AVE, UNINCORPORATED COUNTY, FL 33167",33167.0,1.0,2025-06-11 00:00:00+00:00,2025.0,1.0,0.9,,0,1.0
3069020010521,"12950 SW 192 ST, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2023-12-18 00:00:00+00:00,2023.0,3.0,0.9,,0,12.0
3021330022670,"10437 NW 32 AVE, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2025-09-25 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,4.0
3049340070700,"7760 SW 146 RD, UNINCORPORATED COUNTY, FL 33183",33183.0,1.0,2025-09-23 00:00:00+00:00,2025.0,1.0,0.9,,0,11.0
3021270081080,"12601 NW 19 AVE, UNINCORPORATED COUNTY, FL 33167",33167.0,1.0,2024-09-23 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,1.0
3059100040060,"10921 SW 142 AVE, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-07-09 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,22.0
3049010022360,"690 SW 120 AVE, UNINCORPORATED COUNTY, FL 33184",33184.0,1.0,2024-03-01 00:00:00+00:00,2024.0,2.0,0.9,3.0,1,2.0
3040300090090,"6220 SW 109 AVE, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2024-04-22 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3069310060040,"16720 SW 278 ST, UNINCORPORATED COUNTY, FL 33031",33031.0,2.0,2024-11-25 00:00:00+00:00,2024.0,2.0,0.9,,0,3.0
3050290070660,"16413 SW 99 PL, UNINCORPORATED COUNTY, FL 33157",33157.0,2.0,2025-02-25 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,21.0
3040220180070,"5501 SW 87 AVE, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2025-01-16 00:00:00+00:00,2025.0,1.0,0.9,,0,18.0
3058340000180,"20295 SW 184 ST, UNINCORPORATED COUNTY, FL 33187",33187.0,1.0,2025-06-16 00:00:00+00:00,2025.0,1.0,0.9,,0,15.0
3041080200110,"4253 SW 10 ST, UNINCORPORATED COUNTY, FL 33134",33134.0,1.0,2025-09-05 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,11.0
3040040600550,"461 SW 89 CT, UNINCORPORATED COUNTY, FL 33174",33174.0,1.0,2025-05-16 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3040110191681,"7152 SW 22 ST, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2024-08-13 00:00:00+00:00,2024.0,2.0,0.9,,0,24.0
3079080260900,"29967 SW 158 PL, UNINCORPORATED COUNTY, FL 33033",33033.0,1.0,2025-03-31 00:00:00+00:00,2025.0,1.0,0.9,,0,10.0
3031100530894,"2178 NW 82 ST, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2025-10-16 00:00:00+00:00,2025.0,1.0,0.9,,0,4.0
3069230040580,"24480 SW 129 CT, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2024-11-06 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3040280210140,"9501 SW 66 ST, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2024-05-02 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3079030230020,"28140 SW 138 CT, UNINCORPORATED COUNTY, FL 33033",33033.0,1.0,2024-08-22 00:00:00+00:00,2024.0,2.0,0.9,,0,10.0
3040330170850,"7701 SW 93 AVE, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2024-08-14 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3069120340460,"20244 SW 124 PL, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2024-11-08 00:00:00+00:00,2024.0,2.0,0.9,,0,12.0
3040200054370,"5100 SW 99 AVE, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2025-08-25 00:00:00+00:00,2025.0,1.0,0.9,,0,18.0
3059050232810,"15951 SW 96 TER, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2023-12-04 00:00:00+00:00,2023.0,3.0,0.9,,0,17.0
3049110120870,"12962 SW 19 TER, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2024-06-05 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3040200140020,"4345 SW 98 AVE, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2025-10-21 00:00:00+00:00,2025.0,1.0,0.9,,0,18.0
3040140061480,"3101 SW 69 AVE, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2025-04-30 00:00:00+00:00,2025.0,1.0,0.9,,0,24.0
3050030290180,"9100 SW 78 CT, UNINCORPORATED COUNTY, FL 33156",33156.0,1.0,2024-04-30 00:00:00+00:00,2024.0,2.0,0.9,,0,14.0
3040100170600,"8015 SW 12 ST, UNINCORPORATED COUNTY, FL 33144",33144.0,1.0,2024-08-20 00:00:00+00:00,2024.0,2.0,0.9,,0,7.0
3049320181600,"8136 SW 163 CT, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2025-04-18 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3012330300190,"1911 NE 210 ST, UNINCORPORATED COUNTY, FL 33179",33179.0,1.0,2024-11-22 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3069350020490,"12929 SW 265 TER, UNINCORPORATED COUNTY, FL 33032",33032.0,2.0,2024-06-27 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3040170030780,"10121 SW 37 TER, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-03-11 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3059270301240,"13927 SW 155 ST, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2025-06-03 00:00:00+00:00,2025.0,1.0,0.9,,0,12.0
3039520351280,"13071 NW 10 ST, UNINCORPORATED COUNTY, FL 33182",33182.0,1.0,2025-06-09 00:00:00+00:00,2025.0,1.0,0.9,,0,6.0
3022180051241,"551 NE 164 ST, UNINCORPORATED COUNTY, FL 33162",33162.0,1.0,2024-02-14 00:00:00+00:00,2024.0,2.0,0.9,,0,2.0
3069010302060,"19744 SW 124 AVE, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2024-05-08 00:00:00+00:00,2024.0,2.0,0.9,,0,12.0
3040080050180,"9410 SW 12 ST, UNINCORPORATED COUNTY, FL 33174",33174.0,2.0,2024-10-17 00:00:00+00:00,2024.0,2.0,0.9,,0,5.0
3020020050420,"19320 E OAKMONT DR, UNINCORPORATED COUNTY, FL 33015",33015.0,1.0,2024-09-04 00:00:00+00:00,2024.0,2.0,0.9,,0,17.0
